file_name,condition
6bacf712-3ebf051c,"Clear, Dawn/Dusk"
1a222609-9a83921a,"Rainy, Day"
692f2e19-1f211099,"Clear, Day"
0b3cc618-5302eb7f,"Clear, Day"
90952271-437d0c92,"Clear, Day"
24a6a304-095969f9,"Rainy, Day"
1a924553-ed3a50a7,"Clear, Day"
280855ec-e506e694,"Rainy, Night"
b1e8ad72-c3c79240,"Rainy, Day"
135a9651-1de05ea3,"Clear, Day"
bd2cad94-ee63e010,"Clear, Day"
a7683fb4-8808de3f,"Clear, Day"
3f8d9019-b9603f9e,"Clear, Day"
2f09a530-95666b72,"Clear, Day"
73005ce2-39aca6ea,"Clear, Day"
1cbc711c-205586b2,"Clear, Day"
30c998cb-00000000,"Clear, Day"
0f172b7f-71040001,"Clear, Day"
164b2a2d-78a90001,"Clear, Day"
5a3acd3e-d2893f71,"Clear, Day"
7171644d-4e74752e,"Clear, Day"
24f43441-d9d6925e,"Clear, Day"
2d1206c0-9fd20b03,"Clear, Day"
5eb8d8d7-b0a7e685,"Cloudy, Day"
21154886-00000000,"Clear, Day"
00e9be89-00001545,"Cloudy, Day"
0711ee3f-00000000,"Cloudy, Day"
1e8d51ce-6c07034c,"Rainy, Day"
ff1e4d6d-f4d85cfd,"Clear, Day"
4251a8a5-c119b579,"Clear, Day"
bab6fead-bc74d699,"Clear, Day"
4214d391-00000000,"Rainy, Day"
24937b75-917da3dd,"Rainy, Day"
3b5918b2-aca4a8d6,"Clear, Day"
076f3ed4-00000000,"Clear, Day"
89422aa3-66f39aa2,"Clear, Day"
67c4936f-dc7394d9,"Clear, Day"
2ee2d1f6-93cbcc6c,"Clear, Day"
8e50f979-fb5cf7b3,"Clear, Day"
6b5873ae-572ff03e,"Rainy, Day"
0a8eedc2-00000000,"Clear, Day"
475f2744-cb7e75c5,"Cloudy, Day"
80ea5511-89e4b872,"Rainy, Day"
b1f4491b-d8d1459c,"Rainy, Day"
5a1f15c1-3e442248,"Rainy, Day"
4fc6c456-a1896248,"Clear, Day"
7c761a2a-7f53f8d7,"Cloudy, Dawn/Dusk"
167f11ee-0e320693,"Clear, Day"
977b8906-7e0dbdbd,"Clear, Day"
94aa8729-28e49e70,"Clear, Day"
520180a2-9a74b4a5,"Clear, Night"
155849c0-5ab0ca25,"Rainy, Day"
7ff17147-9d056ef8,"Clear, Day"
774dd224-8107e78d,"Clear, Day"
72f05e72-b277cd09,"Clear, Day"
5d03a12f-84294c67,"Clear, Day"
106b9c49-dbb81f14,"Clear, Day"
62cff6b0-aeecd319,"Clear, Day"
0c7914cf-00000000,"Clear, Day"
7076a6f8-f2cde6ec,"Clear, Day"
659ece3d-1e1df11b,"Clear, Day"
77e31dd7-56931cc9,"Clear, Day"
6b67b12a-96fc45c5,"Clear, Day"
06939285-f98cafe6,"Clear, Day"
2a36dfe4-cb5bcd44,"Rainy, Day"
a4f02363-93842cfe,"Cloudy, Dawn/Dusk"
00e9be89-00001450,"Clear, Day"
00e9be89-00001520,"Clear, Day"
0b16507a-49b0aca9,"Clear, Day"
136f3a1f-86e66ab9,"Rainy, Day"
620a7840-1422da5b,"Clear, Day"
41bc59e0-15300000,"Clear, Dawn/Dusk"
1b296d94-e8224154,"Clear, Day"
8edff4ef-242b0fa0,"Clear, Day"
1127aff5-4ca9aca7,"Clear, Day"
0aa751fe-30470c78,"Rainy, Day"
1f607426-1bc0137f,"Rainy, Day"
5b5acd77-8ebd39f2,"Clear, Day"
4d31466d-21002ea9,"Clear, Day"
39315f2c-bf227c3d,"Clear, Day"
3e9463b6-fc073d20,"Rainy, Day"
381582b9-8de52fd5,"Clear, Day"
26975240-00000000,"Clear, Day"
53359ee7-03262db3,"Rainy, Day"
a8698d5d-c0d1b942,"Rainy, Day"
6d0e38f3-98a27224,"Clear, Day"
8f26a311-e4430e34,"Clear, Day"
4d4efedf-07f70001,"Rainy, Day"
00e9be89-00001220,"Clear, Day"
4454c9b2-4ae1048d,"Clear, Day"
bf57ea07-3e2c4a5c,"Clear, Day"
00e9be89-00001420,"Clear, Day"
4e1f88e3-6496831b,"Clear, Day"
0aa4bc86-1e9b17cc,"Clear, Day"
5a166f12-215c2367,"Clear, Day"
7b3fabae-01313c24,"Clear, Day"
4aac34f4-ed8f495b,"Clear, Day"
3cba6614-139de9ca,"Rainy, Day"
2fa46b4c-d713c9a4,"Clear, Day"
5b14eca1-4b89957f,"Clear, Day"
c126dfe1-4bdd6502,"Clear, Day"
0821e2f3-b32bf7a3,"Rainy, Day"
4ea2d1e9-26453f24,"Clear, Night"
4dc7a02c-f47cc298,"Clear, Day"
5aabdcc5-4d037889,"Rainy, Night"
74c0248d-0ce30b49,"Clear, Dawn/Dusk"
00e9be89-00001075,"Clear, Day"
0b68ff89-458c5c21,"Clear, Day"
0cff84c0-cedd14a5,"Cloudy, Day"
3c98a6d7-ba8233df,"Clear, Day"
7e94e409-6ca9cbf2,"Clear, Day"
91a1d9e8-84b978ee,"Clear, Day"
3557a13e-146b64ca,"Clear, Day"
37fbe72b-f36170eb,"Clear, Day"
69e2da2d-da0aa166,"Clear, Day"
26c3e03a-5b658e3e,"Rainy, Day"
66cab348-591418a8,"Rainy, Day"
6188662c-e18e9c44,"Clear, Day"
5146b5e0-00000000,"Clear, Day"
47b4c52c-48e9a494,"Rainy, Day"
24bb4a4a-fde39c27,"Clear, Day"
c695fbd3-0a91a52f,"Rainy, Day"
5e6ae2bd-401f583e,"Clear, Day"
7acd9ba1-e12b9a15,"Clear, Day"
4bf7ecd6-4ddf6b12,"Clear, Day"
3335c6f0-adb30f2e,"Clear, Day"
6b31ce2a-ea1e25cf,"Clear, Day"
b5032e1d-d2f24352,"Clear, Day"
6adfe4b9-15b2f9b0,"Clear, Day"
00e9be89-00001285,"Clear, Day"
0528fc43-081bdcbd,"Clear, Day"
a839c26f-4c963f3a,"Rainy, Day"
51183135-1b993a25,"Rainy, Day"
96fc479b-ff3929ea,"Rainy, Day"
7aaf7c04-0607d5eb,"Clear, Day"
172af249-4c964112,"Clear, Day"
22d2864f-1e4f2110,"Rainy, Day"
21762714-00000000,"Cloudy, Day"
0e6ba7c4-6562f924,"Rainy, Dawn/Dusk"
652bcde6-e5b65ebb,"Clear, Night"
28f73d40-b7930000,"Clear, Night"
50eae8ab-00000000,"Clear, Day"
134f6849-00000000,"Rainy, Day"
029556a0-0ec9fdad,"Clear, Day"
128a6c14-7c9846b0,"Clear, Day"
aa60b8fc-145f2657,"Clear, Day"
25065b32-8dbf0000,"Clear, Day"
8a71041a-66d02845,"Rainy, Day"
14e52a40-18c810ab,"Cloudy, Day"
2e70b38f-92d77b92,"Rainy, Day"
388e4786-6567de49,"Clear, Day"
4a1290ae-c056d0be,"Clear, Day"
0c8c70f2-45110000,"Clear, Day"
a4adaa33-3c2c518a,"Clear, Day"
398f275d-10c33c29,"Clear, Night"
029495d8-00000000,"Clear, Day"
2bc9f34f-c8cb614c,"Cloudy, Day"
541e537b-91d6ed10,"Rainy, Day"
84f900b9-83655e13,"Clear, Day"
130aaf4a-ba6c0001,"Rainy, Day"
6a244000-5df96a33,"Clear, Day"
c155d65b-ae8038a6,"Rainy, Day"
585f6b37-00000000,"Clear, Day"
50e0e315-5e724f9f,"Rainy, Day"
1b79e268-4fbb35bd,"Rainy, Night"
4283e5c3-5cf933f4,"Rainy, Night"
8ea0d6e8-ba00abc2,"Clear, Day"
12a42eca-f5f05691,"Clear, Day"
46456102-fe526c02,"Clear, Day"
33efe077-4526f3b4,"Rainy, Day"
6a286fbc-ed149abf,"Rainy, Day"
11035230-a4cd63c4,"Clear, Day"
1ec60ded-ab5c190b,"Clear, Day"
47541057-e300231a,"Clear, Day"
2cc09d93-c3f88f5b,"Rainy, Day"
99e9d816-7fdd0a07,"Rainy, Day"
00e9be89-00001005,"Clear, Day"
19590021-87bdfd77,"Rainy, Day"
6ac3120d-df300e6d,"Clear, Day"
161fb85f-4a425c63,"Clear, Day"
5c40b8c2-6a669ae0,"Clear, Day"
42a46ff4-2090ac9b,"Rainy, Day"
167e8187-7ea0424e,"Clear, Day"
aa191918-f8539ff2,"Clear, Day"
23a9b1a2-9dc5415e,"Rainy, Day"
439321d7-e21fde3d,"Rainy, Day"
0bd530d6-76c944fe,"Cloudy, Day"
047e732b-aa79a87d,"Rainy, Day"
8fe20646-e393339c,"Clear, Day"
a10957b3-f6fc1c47,"Cloudy, Day"
6c509878-f46659b3,"Clear, Day"
02c26e9d-aeb6d723,"Clear, Day"
035cbba8-1e0e6c8d,"Rainy, Day"
00e9be89-00001550,"Cloudy, Day"
160db6b8-bb0e841b,"Clear, Day"
932ab3d2-0ef6d829,"Clear, Night"
20b3b81c-0ae81a55,"Clear, Day"
2f81b100-1eeabfd9,"Rainy, Day"
60ba25dd-3553a582,"Clear, Day"
120459a9-e2126d6f,"Clear, Day"
6fa360a3-00000000,"Clear, Day"
bc082805-7738f543,"Clear, Day"
5e5a15c3-723a045e,"Clear, Night"
88d7bcfc-2afd992e,"Clear, Day"
55856ef6-58dffd42,"Clear, Day"
08e3c891-85c49152,"Clear, Day"
7bb1fc1b-9f405eee,"Clear, Day"
0b099136-bc2d1314,"Clear, Day"
14a197e0-8a00fc55,"Clear, Day"
00e9be89-00001730,"Clear, Day"
5866bd5d-6681bfa6,"Clear, Day"
2736fdaf-6588c969,"Clear, Day"
5e412e85-91a1697d,"Clear, Day"
59dc35a8-2e0d3b32,"Clear, Day"
aac8037d-aa550ed2,"Rainy, Day"
00e9be89-00000120,"Clear, Day"
a45d5a22-09042d0c,"Clear, Day"
7a2b89ee-4633d49c,"Clear, Day"
99d7e9f8-85f66823,"Clear, Day"
31f845e0-94547ab2,"Rainy, Day"
25531db8-d8a10000,"Clear, Day"
a36779ef-ed4402ba,"Clear, Day"
3cc9c269-dff0e29d,"Clear, Day"
17a50ff7-b4137f0b,"Rainy, Day"
260d2ebf-444a2a0f,"Clear, Day"
0ea767e0-ae006e7f,"Clear, Day"
00e9be89-00001045,"Clear, Day"
6c825730-dd4587ae,"Clear, Day"
b61fda8b-dbcf61c1,"Clear, Day"
09cad38c-d13a48f9,"Clear, Day"
00e9be89-00000110,"Clear, Day"
5c99dba2-48fd7eb1,"Rainy, Night"
71f6622b-881cc5f6,"Rainy, Day"
3d411c3d-a9202cf2,"Clear, Day"
5d2faa44-fe82c1b0,"Rainy, Day"
41dcd39d-00000000,"Clear, Day"
59d1965e-d7d5274d,"Clear, Day"
89b7d9b5-74731299,"Clear, Day"
498daf4e-44bff8cb,"Rainy, Day"
00e9be89-00001705,"Clear, Day"
58538d31-4a9aca8a,"Clear, Day"
3360c76f-62914806,"Rainy, Day"
2abbfe75-6c3b6da8,"Clear, Day"
54c565a5-2c354d5b,"Rainy, Day"
a248ac9f-5aa31a49,"Clear, Day"
03cee322-f7c906a2,"Clear, Day"
20c9a2cb-412d3b16,"Rainy, Day"
00e9be89-00001205,"Clear, Day"
79b0b8e6-d4125e2d,"Clear, Day"
18e598f0-13810000,"Clear, Day"
3dd30c54-62570001,"Rainy, Night"
6d836548-6232352a,"Rainy, Day"
8735afd9-4b2fe23d,"Rainy, Day"
0c0bba65-b7286c22,"Clear, Day"
bf538a51-8782f04d,"Clear, Day"
2fc0fae0-7a7afb63,"Clear, Day"
29655c8d-aef0ee73,"Rainy, Day"
227c4a9a-3ac61ae6,"Clear, Day"
5b200c28-858efb48,"Cloudy, Day"
0d93653a-52e61ac9,"Clear, Day"
2c2e7faa-2df9bc77,"Clear, Day"
6fd8a887-27bd22ed,"Rainy, Day"
3b03e9fe-a60c5426,"Clear, Day"
7840ce21-c8851c7f,"Clear, Day"
7b8df21b-af8ebb65,"Clear, Day"
c5f99fea-d9ccc213,"Rainy, Day"
098ea6fe-b67e6fbb,"Rainy, Day"
12ef9094-9cf0ad23,"Clear, Day"
2024118e-4a7c3c7c,"Rainy, Day"
6c8cd42d-46f6b1d0,"Clear, Day"
c65d48bf-92b77f49,"Rainy, Night"
bab692c9-4d1f2bdd,"Clear, Day"
0785def4-00000000,"Clear, Day"
13f868fc-02ad5206,"Rainy, Day"
6c28e6bc-05573a92,"Rainy, Day"
263294dd-0fc41d3e,"Rainy, Day"
5c21c0bc-55fa27f4,"Clear, Day"
30cd8670-7d050001,"Rainy, Day"
705c6dce-2f73db30,"Clear, Day"
1b8aeb6a-5e97b85a,"Rainy, Day"
222ff0e3-02534c40,"Rainy, Day"
1a4f9512-07be4dc2,"Clear, Day"
75f8561b-00000000,"Clear, Day"
398f1b83-bf0e0000,"Clear, Day"
07fe6eec-83f70a88,"Clear, Day"
c1ba5ee6-a7916d65,"Clear, Day"
661cdd5a-4daeaf7f,"Rainy, Day"
09510aa5-6f505269,"Clear, Day"
7cf55c3d-19556e52,"Clear, Day"
1d6d74df-ffcad287,"Clear, Day"
0b3cbe42-5076f088,"Rainy, Day"
20360a39-00000000,"Clear, Day"
7f6e302c-f0cec2b1,"Clear, Day"
6fdd66ab-99320001,"Rainy, Day"
3af8c849-e491ddbb,"Clear, Day"
5edb27ac-92d9f34d,"Clear, Day"
56a666af-a9219e20,"Clear, Day"
0b1b468d-607d678f,"Cloudy, Day"
03a567d7-8798f5f9,"Clear, Day"
00e9be89-00001015,"Clear, Day"
4a45ec3b-5272157a,"Clear, Day"
08989e1a-00000000,"Rainy, Day"
636e1090-2fce0001,"Clear, Day"
aa28450f-234cf8bb,"Rainy, Day"
6e63c6db-27bd219a,"Rainy, Day"
09b41d3b-87810000,"Clear, Day"
c90b5398-d042ec34,"Clear, Day"
5134da4a-53d81886,"Clear, Day"
61c17089-5cbe8f82,"Clear, Day"
1f3c30a4-210fcb64,"Clear, Day"
ac6e3fd3-b9d52612,"Clear, Day"
0c7c6dd2-568b770f,"Rainy, Night"
0f1a2d28-63e10000,"Clear, Day"
755ccf79-98db9245,"Cloudy, Day"
c67c0532-e4a96360,"Clear, Day"
4aeb1b75-c6eb3fd3,"Clear, Day"
1101f6e5-35860f20,"Rainy, Day"
02fc82b3-27999556,"Clear, Day"
08605381-9748509f,"Clear, Day"
692c3ce6-d7484ddb,"Rainy, Day"
916e293b-0c92f2b7,"Rainy, Day"
12076ebb-f01cecce,"Clear, Day"
00e9be89-00001820,"Clear, Day"
5ffe9db5-bcf70001,"Clear, Day"
4fdd1eab-a9ba3f59,"Clear, Day"
116e39bb-498f09ae,"Clear, Day"
53942766-63600001,"Clear, Day"
00e9be89-00001485,"Cloudy, Day"
49bdeae2-085b37dc,"Clear, Day"
b643ed1d-e4a05157,"Clear, Day"
59846808-0ec7f426,"Clear, Day"
3fba086e-e20e66d9,"Rainy, Day"
39938fb0-e5beb167,"Clear, Day"
c88fa35f-b1639d6e,"Clear, Day"
50c3c578-693cefe3,"Rainy, Day"
256a0fc7-a0c5ca44,"Clear, Day"
6d0d7bef-b4cc0870,"Clear, Day"
5172b638-00000000,"Rainy, Day"
0c1eebb0-dbb11761,"Clear, Day"
09b978e2-d23f59a8,"Clear, Day"
759bb123-00000000,"Rainy, Day"
66fab43d-1bd7fe1c,"Rainy, Day"
4c224efd-58624a92,"Clear, Day"
317a1020-b46b158b,"Clear, Day"
1aa6dec1-002f0000,"Rainy, Dawn/Dusk"
b7bb37d8-c413361a,"Clear, Day"
4ac55520-bf6dbb50,"Clear, Day"
4cb37643-c72b9003,"Clear, Night"
1dab55ac-b91f93fe,"Clear, Day"
085bfa4b-34490dff,"Clear, Day"
3be6d0b5-39c4d032,"Rainy, Night"
befee345-01dae796,"Rainy, Day"
1eb658e0-36b2c037,"Clear, Day"
6f2fb1fd-02a4563a,"Clear, Day"
89cf0ec9-ec7adeaf,"Clear, Day"
0ce9abb1-857ab875,"Clear, Day"
1fa125bc-9388dfd1,"Clear, Day"
4ea3e85e-6511d29c,"Clear, Day"
4cd91231-65fa72bd,"Clear, Day"
c9427dd5-8dd8e51f,"Clear, Day"
2aecc356-a34c9317,"Clear, Day"
4c95998e-00000000,"Clear, Day"
11dc1774-0a765996,"Rainy, Day"
a894b52f-1533c1d8,"Rainy, Day"
0f9fbe4b-081bb395,"Rainy, Day"
509af2c2-8f8e0000,"Cloudy, Day"
41bcc795-62017732,"Clear, Day"
57e171f1-a1d42c2b,"Clear, Day"
18b160ca-e71bbeeb,"Rainy, Day"
08ef9f76-37ebfa18,"Clear, Day"
bd1e4e5b-2a9ffc3f,"Rainy, Night"
42d92476-69b4c505,"Clear, Day"
b535fb0a-845db498,"Clear, Day"
2ad8324d-615a5cd5,"Clear, Day"
577bf722-8091e473,"Rainy, Day"
049494ac-9aa2732a,"Clear, Day"
137e6989-1fece512,"Clear, Day"
aaa6ddbc-cd399855,"Clear, Day"
09b41d3b-86460000,"Clear, Day"
9280af89-ebc4a7e8,"Rainy, Day"
1a7b73f0-362234ec,"Clear, Day"
30141444-4e091b9c,"Clear, Day"
10c5ffbb-cdf1ed58,"Clear, Day"
9e37887f-d938cfd4,"Cloudy, Day"
79c4a8b5-e70f5b88,"Clear, Day"
2afe9edf-bf9cd79f,"Clear, Day"
77a415ba-b79dc6e7,"Clear, Day"
20f404f4-c99cffca,"Clear, Day"
a3a0f34f-68d8ac1c,"Clear, Day"
c2a4a88f-1a60e4a6,"Clear, Day"
076399f2-4c68835b,"Clear, Day"
2f17cfc3-d881a89f,"Clear, Day"
290f2794-200dd75d,"Clear, Day"
3c0852b7-38ca0757,"Rainy, Day"
74c0ec85-1d4c8301,"Clear, Day"
6eff9ae1-766b307f,"Rainy, Day"
5daa9274-a4a24449,"Clear, Day"
8b2e618a-cdfadfa7,"Rainy, Day"
4204566d-ab80c3d0,"Clear, Day"
588a43a9-44d9aa77,"Rainy, Day"
7826bbd8-5de1791a,"Rainy, Day"
9946a6d9-7cc34f2e,"Rainy, Day"
77f3e6e0-9a8afb0a,"Rainy, Day"
a350db26-56c0e043,"Rainy, Day"
87446754-14ac80e3,"Clear, Day"
01abd21f-2a974488,"Rainy, Day"
76457fe8-97168b39,"Clear, Day"
3f8fb63f-46862bf9,"Clear, Day"
1b53c663-f78b6ac7,"Clear, Night"
32f9ffa2-ea9d9f15,"Clear, Day"
b9a6cd2a-0cea14f6,"Clear, Day"
80c62ee8-d23ec5b6,"Clear, Day"
bced42eb-0b9944b1,"Rainy, Day"
ba4d05f6-8b126390,"Clear, Day"
160a76cc-1f732b27,"Clear, Day"
4f21b6b4-44b83505,"Clear, Day"
4a24dbda-00000000,"Clear, Day"
31383e73-2602d23e,"Clear, Day"
00e9be89-00001370,"Clear, Day"
33a6d315-0243741f,"Clear, Day"
2c96a31b-35a7f2e7,"Clear, Day"
7ded8cbf-0b5456f2,"Clear, Day"
4c702ab6-5138df99,"Cloudy, Day"
91f20f10-1b411dc6,"Clear, Day"
04eaade4-0b0ef513,"Clear, Day"
16c045e2-9e886d7f,"Clear, Day"
0947dc75-ecbc776b,"Clear, Day"
2ad1aa4b-9852e784,"Rainy, Day"
3f3a857b-ad63cbb6,"Clear, Day"
b4eb79bd-288f1507,"Rainy, Night"
3cb2eeff-dd9fa14a,"Clear, Day"
638a000d-00000000,"Clear, Day"
3e6c7988-fc7228c7,"Rainy, Day"
79f06acb-fa30703f,"Clear, Day"
1aca2f9e-00000000,"Clear, Day"
90e9b389-8194b596,"Clear, Day"
465eada1-87de6436,"Clear, Night"
0547891f-00000000,"Clear, Day"
5ffe9db5-8c3f0001,"Clear, Day"
60855380-49afeced,"Rainy, Day"
5dc4a461-50d0525a,"Clear, Day"
18b78953-52b46a11,"Clear, Day"
1a5da2d8-e3a12b5b,"Clear, Day"
604c3eed-00000000,"Cloudy, Day"
1e08f2e0-2c455a46,"Clear, Day"
7682a046-14bf34bc,"Clear, Night"
14a34b0d-36f4de12,"Clear, Day"
5d843dbb-22c16935,"Clear, Day"
38e7e7de-00000000,"Clear, Day"
8559346c-8e221726,"Clear, Day"
006a7635-c42f9f97,"Clear, Day"
286e5982-28dfb60e,"Rainy, Day"
3b87b80e-d856ff82,"Clear, Day"
80c62ee8-b7c50f01,"Clear, Day"
4df1efb2-021adb8b,"Rainy, Day"
7cbe159b-8beb3e1b,"Rainy, Day"
a596c628-03f758b0,"Clear, Day"
0fe9b1fe-fce3e681,"Rainy, Day"
9cee2b79-9270c309,"Clear, Day"
6176fd1a-6bd43fac,"Clear, Day"
0386df8d-8171468c,"Clear, Day"
7536586b-e87f4f3b,"Clear, Day"
70cf4644-2b6c79f6,"Clear, Day"
3b16dab0-d6c80014,"Cloudy, Day"
b6541edc-7408a6a4,"Clear, Day"
21fcab2c-c42a0001,"Clear, Day"
0fd5c032-3f1d4196,"Rainy, Day"
80221153-57911f35,"Rainy, Day"
af265364-91fdf6d3,"Clear, Day"
1ad05029-792e7724,"Rainy, Day"
861e83be-5772ca7b,"Rainy, Day"
02504d95-8ede0c80,"Clear, Day"
08022699-557e7ea4,"Clear, Day"
c11bcaaf-2213faec,"Clear, Day"
80ce2f36-021be921,"Clear, Day"
2b714df2-2dfe4ec9,"Clear, Day"
4460c87d-94a44e43,"Clear, Day"
61c09a25-b7874859,"Clear, Day"
42e7daca-00000000,"Clear, Day"
6f697df5-2fe09059,"Clear, Day"
6cfbdbc7-c2b0abfc,"Clear, Day"
0fc24bdf-0a2e9836,"Clear, Day"
7b856d44-4f26c5fa,"Clear, Day"
88b6fbc3-6b892c82,"Rainy, Day"
498fef26-846cbbf7,"Rainy, Day"
00e9be89-00001175,"Clear, Day"
66808c3c-04f3a0d5,"Rainy, Day"
1adbf9f5-a1f7c464,"Clear, Day"
5a855199-03bff01a,"Clear, Day"
36ae7e19-00000000,"Clear, Day"
3d84a8de-b382a1a1,"Clear, Day"
14d42fac-0708dfa3,"Rainy, Day"
76268f3b-c2a7d301,"Clear, Day"
1a3a8552-293f6a45,"Clear, Day"
6d5eb349-439e0c5f,"Rainy, Day"
58a07bcd-882f0744,"Rainy, Day"
66af1f22-0d0cbdd2,"Clear, Day"
b0a1dce9-4aa6e1ba,"Clear, Day"
94f14a47-89400b25,"Rainy, Day"
c7a350a0-cbbae3f7,"Rainy, Day"
9db4f8d8-2cf93a66,"Clear, Day"
b60ea3fe-609eecca,"Rainy, Night"
c4031040-ec530889,"Clear, Day"
c3784403-212cfb2e,"Rainy, Day"
061384e9-8c04cff9,"Clear, Day"
24bd0513-af9c69f3,"Clear, Day"
0f773c7f-00000000,"Clear, Day"
0a71fa0a-5320a5e5,"Clear, Day"
0da41df0-26725c58,"Clear, Day"
2ee2d1f6-e67bc223,"Clear, Day"
a080cced-c7627452,"Clear, Day"
72d1a01b-0e0f0001,"Rainy, Dawn/Dusk"
c682e86e-049c847f,"Clear, Day"
7e8a2803-a034c5d8,"Rainy, Day"
2372cb17-0708852d,"Clear, Day"
39de26fe-10cca1dc,"Clear, Day"
7969eea5-00000000,"Clear, Day"
80d6d666-51b09bb7,"Cloudy, Day"
223ebd51-d21b1e64,"Clear, Day"
4b04adbd-d62ca67b,"Clear, Day"
6d9b1c81-94d13fca,"Rainy, Day"
3cf340ac-4e445717,"Clear, Day"
0486dc6e-cccf0001,"Rainy, Day"
0e1c42db-f6a14072,"Clear, Day"
00e9be89-00001600,"Clear, Day"
7c2747e6-2a97b7a9,"Rainy, Day"
616411ef-87a1fdaf,"Rainy, Day"
00e9be89-00001585,"Cloudy, Day"
32cefc97-3b99532b,"Clear, Day"
2e1e3eaa-4ec6c5c9,"Clear, Day"
a9712a33-bc93e05f,"Rainy, Day"
2b923350-d824c179,"Clear, Night"
b3329255-4a5988f8,"Clear, Day"
700fca50-00000000,"Clear, Day"
2f689ee6-ba2b7cb9,"Rainy, Day"
01fe2056-010af346,"Clear, Day"
5d2cb55a-1a4b3b92,"Rainy, Day"
6c771cb8-b6f2eb2c,"Clear, Day"
545b63df-00000000,"Clear, Night"
115d9e12-fd319726,"Clear, Day"
086c8f1b-1241a1d3,"Clear, Day"
49c52fb5-2fc599c8,"Clear, Day"
7aea62f6-caccc560,"Clear, Day"
1d856647-00000000,"Clear, Day"
10c8f3c5-678d5b85,"Rainy, Day"
53486754-38a76dbd,"Clear, Day"
29459bfc-00000000,"Clear, Day"
3ba2064f-8744ccd9,"Clear, Day"
497a29ed-8c781157,"Rainy, Night"
04fc5615-616e0000,"Clear, Day"
3b2badc5-ee8e4292,"Rainy, Day"
6db48fb9-5aeece40,"Clear, Day"
016c5aac-f5e46465,"Clear, Day"
4a129740-5f4da3a9,"Clear, Day"
a085eb52-77943b88,"Clear, Day"
8561674f-9f66c12e,"Rainy, Day"
742dc405-8412f5a6,"Clear, Day"
08b1123b-086ec4ee,"Clear, Day"
01ab0f6d-a46b4820,"Clear, Day"
33f52e5f-b73b5634,"Rainy, Day"
b059de74-b31e43ae,"Clear, Day"
608d944f-afb59cf2,"Rainy, Day"
3d72f33d-629e09ef,"Clear, Day"
4b8c75d6-3776850e,"Clear, Day"
00e9be89-00000135,"Clear, Day"
a0ea324c-3e4251c3,"Clear, Day"
6c78054e-157bafcb,"Clear, Dawn/Dusk"
4f3f5c02-fee6828b,"Clear, Day"
210b3770-5fa357b4,"Rainy, Day"
06c79d8e-f6ed5d1e,"Clear, Day"
77c581fe-b91cdc00,"Cloudy, Day"
7138fe94-00000000,"Clear, Day"
68750702-00000000,"Rainy, Day"
53b439bf-53586b26,"Clear, Day"
0492b183-725063b0,"Clear, Day"
58aeaecd-c21025cd,"Rainy, Day"
1f647e48-f586b699,"Clear, Day"
121f7fbc-08249914,"Clear, Day"
bbb1289a-a3fbe37f,"Clear, Day"
927eb28c-78d4a5a5,"Clear, Day"
27c8f34f-31dd1ae2,"Rainy, Day"
557c16ec-4c8c7fe2,"Rainy, Day"
36c55a47-00000000,"Clear, Day"
395b6a26-f90150c8,"Clear, Day"
2bf177ce-b7d8d5ff,"Clear, Day"
5ee52e85-12d76527,"Clear, Day"
0f8cb657-8ad774d0,"Clear, Day"
31b3a4ce-524f7660,"Clear, Day"
636e1090-8eb70000,"Clear, Day"
636e1090-8eb70001,"Clear, Day"
35bb33ae-cd45d023,"Clear, Day"
21fcab2c-a0ca0001,"Clear, Day"
591dd9e7-409ab948,"Clear, Day"
666c8980-6b3f2b04,"Clear, Day"
42e8451d-28c59004,"Clear, Day"
652fcd23-fe0edad8,"Clear, Day"
1837cdb2-b6556bf6,"Cloudy, Dawn/Dusk"
01c6a5ce-7dba6e67,"Rainy, Day"
275be999-f9120770,"Cloudy, Dawn/Dusk"
1ffd195c-cab885db,"Clear, Day"
1dfd373c-39c8a93f,"Cloudy, Day"
03ead4f8-95567fb0,"Clear, Day"
36339c81-00000000,"Clear, Day"
554aa65e-9ca7a308,"Clear, Day"
1131e3c4-f59c68b2,"Clear, Day"
1d3e0c40-202829ac,"Clear, Day"
2cfec20e-f8a864dc,"Clear, Day"
15439214-f6292d70,"Clear, Day"
4de602e7-119c0001,"Clear, Day"
30db74a7-30d5acc6,"Rainy, Day"
0ff38b93-5f47e38f,"Clear, Day"
0ce5101a-319adcd7,"Clear, Day"
7490eb1d-5dd53633,"Clear, Day"
04348402-062a4eac,"Clear, Day"
5af8539c-c8abb8bd,"Rainy, Day"
88e9e61a-3ad4350e,"Clear, Day"
1bce2c47-47816a1f,"Clear, Day"
470a3fe4-827615e0,"Rainy, Day"
6dce93ad-e3ad674e,"Clear, Day"
5c79733d-20de02a2,"Clear, Day"
90c9a34e-9a0830a4,"Clear, Day"
9df859c5-69eac3c7,"Rainy, Day"
1b21726b-8e308a26,"Clear, Day"
4e6c741c-3bed4bff,"Clear, Day"
9fd02acf-aa351589,"Clear, Day"
3575887e-605fffce,"Clear, Day"
3d507efc-2d6c0219,"Clear, Day"
800defc7-75e97ada,"Rainy, Day"
1ff407d5-6a60aeeb,"Rainy, Day"
71dc1615-2441cddc,"Clear, Day"
4532a5d4-63060000,"Rainy, Night"
46f0de84-33a8d678,"Clear, Day"
