image_index,context_name,context_frame,camera_id,condition
310,10072231702153043603_5725_000_5745_000,1521741645718133,1,"Day,Rain,Bad lighting"
311,10072231702153043603_5725_000_5745_000,1521741645718133,2,"Day,Snow,Bad lighting"
312,10072231702153043603_5725_000_5745_000,1521741649518549,0,"Day,Rain,Bad lighting"
313,10072231702153043603_5725_000_5745_000,1521741649518549,1,"Day,Fog,Bad lighting"
314,10072231702153043603_5725_000_5745_000,1521741649518549,2,"Day,Snow,Bad lighting"
315,10072231702153043603_5725_000_5745_000,1521741649918392,0,"Day,Clear,Bad lighting"
316,10072231702153043603_5725_000_5745_000,1521741649918392,1,"Day,Rain,Bad lighting"
317,10072231702153043603_5725_000_5745_000,1521741649918392,2,"Day,Clear,Bad lighting"
318,10072231702153043603_5725_000_5745_000,1521741650118313,0,"Day,Fog,Bad lighting"
319,10072231702153043603_5725_000_5745_000,1521741650118313,1,"Night,Snow,Bad lighting"
320,10072231702153043603_5725_000_5745_000,1521741650118313,2,"Day,Clear,Bad lighting"
321,10072231702153043603_5725_000_5745_000,1521741650318277,0,"Day,Fog,Bad lighting"
322,10072231702153043603_5725_000_5745_000,1521741650318277,1,"Day,Rain,Bad lighting"
323,10072231702153043603_5725_000_5745_000,1521741650318277,2,"Day,Clear,Bad lighting"
324,10072231702153043603_5725_000_5745_000,1521741650718096,0,"Day,Rain,Bad lighting"
325,10072231702153043603_5725_000_5745_000,1521741650718096,1,"Day,Rain,Bad lighting"
326,10072231702153043603_5725_000_5745_000,1521741650718096,2,"Day,Clear,Bad lighting"
327,10072231702153043603_5725_000_5745_000,1521741654518489,0,"Day,Fog,Bad lighting"
328,10072231702153043603_5725_000_5745_000,1521741654518489,1,"Day,Snow,Bad lighting"
329,10072231702153043603_5725_000_5745_000,1521741654518489,2,"Day,Clear,Bad lighting"
330,10072231702153043603_5725_000_5745_000,1521741654918357,0,"Day,Fog,Bad lighting"
331,10072231702153043603_5725_000_5745_000,1521741654918357,1,"Day,Rain,Bad lighting"
332,10072231702153043603_5725_000_5745_000,1521741654918357,2,"Day,Clear,Bad lighting"
333,10072231702153043603_5725_000_5745_000,1521741655118361,0,"Day,Rain,Bad lighting"
334,10072231702153043603_5725_000_5745_000,1521741655118361,1,"Day,Clear,Bad lighting"
335,10072231702153043603_5725_000_5745_000,1521741655118361,2,"Day,Clear,Bad lighting"
336,10072231702153043603_5725_000_5745_000,1521741655318399,0,"Day,Fog,Bad lighting"
337,10072231702153043603_5725_000_5745_000,1521741655318399,1,"Day,Rain,Bad lighting"
338,10072231702153043603_5725_000_5745_000,1521741655318399,2,"Day,Clear,Bad lighting"
339,10072231702153043603_5725_000_5745_000,1521741655718562,0,"Day,Clear,Bad lighting"
340,10072231702153043603_5725_000_5745_000,1521741655718562,1,"Day,Snow,Bad lighting"
341,10072231702153043603_5725_000_5745_000,1521741655718562,2,"Day,Clear,Bad lighting"
342,10072231702153043603_5725_000_5745_000,1521741659518668,0,"Day,Fog,Bad lighting"
343,10072231702153043603_5725_000_5745_000,1521741659518668,1,"Day,Clear,Bad lighting"
344,10072231702153043603_5725_000_5745_000,1521741659518668,2,"Day,Clear,Bad lighting"
345,10072231702153043603_5725_000_5745_000,1521741659918571,0,"Day,Clear,Bad lighting"
346,10072231702153043603_5725_000_5745_000,1521741659918571,1,"Day,Clear,Bad lighting"
347,10072231702153043603_5725_000_5745_000,1521741659918571,2,"Day,Clear,Bad lighting"
348,10072231702153043603_5725_000_5745_000,1521741660118539,0,"Day,Clear,Bad lighting"
349,10072231702153043603_5725_000_5745_000,1521741660118539,1,"Day,Clear,Bad lighting"
350,10072231702153043603_5725_000_5745_000,1521741660118539,2,"Day,Clear,Bad lighting"
351,10072231702153043603_5725_000_5745_000,1521741660318503,0,"Day,Clear,Bad lighting"
352,10072231702153043603_5725_000_5745_000,1521741660318503,1,"Day,Clear,Bad lighting"
353,10072231702153043603_5725_000_5745_000,1521741660318503,2,"Day,Clear,Bad lighting"
354,10072231702153043603_5725_000_5745_000,1521741660718366,0,"Day,Clear,Bad lighting"
355,10072231702153043603_5725_000_5745_000,1521741660718366,1,"Day,Clear,Bad lighting"
356,10072231702153043603_5725_000_5745_000,1521741660718366,2,"Day,Clear,Bad lighting"
357,10075870402459732738_1060_000_1080_000,1550088694687865,0,"Day,Rain,Bad lighting"
358,10075870402459732738_1060_000_1080_000,1550088694687865,1,"Day,Rain,Bad lighting"
359,10075870402459732738_1060_000_1080_000,1550088694687865,2,"Day,Clear,Bad lighting"
360,10075870402459732738_1060_000_1080_000,1550088695085206,0,"Day,Rain,Bad lighting"
361,10075870402459732738_1060_000_1080_000,1550088695085206,1,"Day,Rain,Bad lighting"
362,10075870402459732738_1060_000_1080_000,1550088695085206,2,"Day,Clear,Bad lighting"
363,10075870402459732738_1060_000_1080_000,1550088695283930,0,"Day,Clear,Bad lighting"
364,10075870402459732738_1060_000_1080_000,1550088695283930,1,"Day,Rain,Bad lighting"
365,10075870402459732738_1060_000_1080_000,1550088695283930,2,"Day,Rain,Bad lighting"
366,10075870402459732738_1060_000_1080_000,1550088695880399,0,"Day,Rain,Bad lighting"
367,10075870402459732738_1060_000_1080_000,1550088695880399,1,"Day,Rain,Bad lighting"
368,10075870402459732738_1060_000_1080_000,1550088695880399,2,"Day,Rain,Bad lighting"
369,10075870402459732738_1060_000_1080_000,1550088699675650,0,"Day,Clear,Bad lighting"
370,10075870402459732738_1060_000_1080_000,1550088699675650,1,"Day,Clear,Bad lighting"
371,10075870402459732738_1060_000_1080_000,1550088699675650,2,"Day,Clear,Bad lighting"
372,10075870402459732738_1060_000_1080_000,1550088700075577,0,"Day,Clear,Bad lighting"
373,10075870402459732738_1060_000_1080_000,1550088700075577,1,"Day,Clear,Bad lighting"
374,10075870402459732738_1060_000_1080_000,1550088700075577,2,"Day,Clear,Bad lighting"
375,10075870402459732738_1060_000_1080_000,1550088700275658,0,"Day,Fog,Bad lighting"
376,10075870402459732738_1060_000_1080_000,1550088700275658,1,"Day,Clear,Bad lighting"
377,10075870402459732738_1060_000_1080_000,1550088700275658,2,"Day,Clear,Bad lighting"
378,10075870402459732738_1060_000_1080_000,1550088700475743,0,"Day,Fog,Bad lighting"
379,10075870402459732738_1060_000_1080_000,1550088700475743,1,"Day,Clear,Bad lighting"
380,10075870402459732738_1060_000_1080_000,1550088700475743,2,"Day,Rain,Bad lighting"
381,10075870402459732738_1060_000_1080_000,1550088700875824,0,"Day,Fog,Bad lighting"
382,10075870402459732738_1060_000_1080_000,1550088700875824,1,"Day,Clear,Bad lighting"
383,10075870402459732738_1060_000_1080_000,1550088700875824,2,"Night,Rain,Bad lighting"
384,10075870402459732738_1060_000_1080_000,1550088704676094,0,"Day,Fog,Bad lighting"
385,10075870402459732738_1060_000_1080_000,1550088704676094,1,"Day,Clear,Bad lighting"
386,10075870402459732738_1060_000_1080_000,1550088704676094,2,"Day,Rain,Bad lighting"
387,10075870402459732738_1060_000_1080_000,1550088705075995,0,"Day,Fog,Bad lighting"
388,10075870402459732738_1060_000_1080_000,1550088705075995,1,"Day,Fog,Bad lighting"
389,10075870402459732738_1060_000_1080_000,1550088705075995,2,"Day,Snow,Bad lighting"
390,10075870402459732738_1060_000_1080_000,1550088705276006,0,"Day,Fog,Bad lighting"
391,10075870402459732738_1060_000_1080_000,1550088705276006,1,"Day,Clear,Bad lighting"
392,10075870402459732738_1060_000_1080_000,1550088705276006,2,"Day,Clear,Bad lighting"
393,10075870402459732738_1060_000_1080_000,1550088705476018,0,"Day,Fog,Bad lighting"
394,10075870402459732738_1060_000_1080_000,1550088705476018,1,"Day,Snow,Bad lighting"
395,10075870402459732738_1060_000_1080_000,1550088705476018,2,"Day,Clear,Bad lighting"
396,10075870402459732738_1060_000_1080_000,1550088705876172,0,"Day,Snow,Bad lighting"
397,10075870402459732738_1060_000_1080_000,1550088705876172,1,"Day,Snow,Bad lighting"
398,10075870402459732738_1060_000_1080_000,1550088705876172,2,"Day,Snow,Bad lighting"
399,10075870402459732738_1060_000_1080_000,1550088709675812,0,"Day,Fog,Bad lighting"
400,10075870402459732738_1060_000_1080_000,1550088709675812,1,"Day,Clear,Bad lighting"
401,10075870402459732738_1060_000_1080_000,1550088709675812,2,"Day,Snow,Bad lighting"
402,10075870402459732738_1060_000_1080_000,1550088710075709,0,"Day,Fog,Bad lighting"
403,10075870402459732738_1060_000_1080_000,1550088710075709,1,"Day,Clear,Bad lighting"
404,10075870402459732738_1060_000_1080_000,1550088710075709,2,"Day,Fog,Bad lighting"
405,10075870402459732738_1060_000_1080_000,1550088710275714,0,"Day,Fog,Bad lighting"
406,10075870402459732738_1060_000_1080_000,1550088710275714,1,"Day,Clear,Bad lighting"
407,10075870402459732738_1060_000_1080_000,1550088710275714,2,"Day,Fog,Bad lighting"
408,10075870402459732738_1060_000_1080_000,1550088710475717,0,"Day,Rain,Bad lighting"
409,10075870402459732738_1060_000_1080_000,1550088710475717,1,"Day,Clear,Bad lighting"
410,10075870402459732738_1060_000_1080_000,1550088710475717,2,"Day,Fog,Bad lighting"
411,10075870402459732738_1060_000_1080_000,1550088710875753,0,"Day,Rain,Bad lighting"
412,10075870402459732738_1060_000_1080_000,1550088710875753,1,"Day,Clear,Bad lighting"
413,10075870402459732738_1060_000_1080_000,1550088710875753,2,"Day,Fog,Bad lighting"
414,10082223140073588526_6140_000_6160_000,1549594215573938,0,"Day,Snow,Bad lighting"
415,10082223140073588526_6140_000_6160_000,1549594215573938,1,"Night,Snow,Bad lighting"
416,10082223140073588526_6140_000_6160_000,1549594215573938,2,"Day,Snow,Bad lighting"
417,10082223140073588526_6140_000_6160_000,1549594216173782,0,"Day,Snow,Bad lighting"
418,10082223140073588526_6140_000_6160_000,1549594216173782,1,"Day,Clear,Bad lighting"
419,10082223140073588526_6140_000_6160_000,1549594216173782,2,"Day,Snow,Bad lighting"
420,10082223140073588526_6140_000_6160_000,1549594220573605,0,"Day,Clear,Bad lighting"
421,10082223140073588526_6140_000_6160_000,1549594220573605,1,"Day,Snow,Bad lighting"
422,10082223140073588526_6140_000_6160_000,1549594220573605,2,"Day,Rain,Bad lighting"
423,10082223140073588526_6140_000_6160_000,1549594220773642,0,"Day,Clear,Bad lighting"
424,10082223140073588526_6140_000_6160_000,1549594220773642,1,"Day,Snow,Bad lighting"
425,10082223140073588526_6140_000_6160_000,1549594220773642,2,"Day,Clear,Bad lighting"
426,10082223140073588526_6140_000_6160_000,1549594229973892,0,"Day,Snow,Bad lighting"
427,10082223140073588526_6140_000_6160_000,1549594229973892,1,"Day,Rain,Bad lighting"
428,10082223140073588526_6140_000_6160_000,1549594229973892,2,"Day,Snow,Bad lighting"
429,10082223140073588526_6140_000_6160_000,1549594230573873,0,"Day,Snow,Bad lighting"
430,10082223140073588526_6140_000_6160_000,1549594230573873,1,"Day,Rain,Bad lighting"
431,10082223140073588526_6140_000_6160_000,1549594230573873,2,"Day,Snow,Bad lighting"
432,10094743350625019937_3420_000_3440_000,1553629306673963,0,"Day,Snow,Bad lighting"
433,10094743350625019937_3420_000_3440_000,1553629306673963,1,"Day,Rain,Bad lighting"
434,10094743350625019937_3420_000_3440_000,1553629306673963,2,"Day,Clear,Bad lighting"
435,10094743350625019937_3420_000_3440_000,1553629307073951,0,"Day,Snow,Bad lighting"
436,10094743350625019937_3420_000_3440_000,1553629307073951,1,"Day,Clear,Bad lighting"
437,10094743350625019937_3420_000_3440_000,1553629307073951,2,"Day,Clear,Bad lighting"
438,10094743350625019937_3420_000_3440_000,1553629307273992,0,"Day,Snow,Bad lighting"
439,10094743350625019937_3420_000_3440_000,1553629307273992,1,"Day,Rain,Bad lighting"
440,10094743350625019937_3420_000_3440_000,1553629307273992,2,"Day,Clear,Bad lighting"
441,10094743350625019937_3420_000_3440_000,1553629307474003,0,"Day,Snow,Bad lighting"
442,10094743350625019937_3420_000_3440_000,1553629307474003,1,"Day,Clear,Bad lighting"
443,10094743350625019937_3420_000_3440_000,1553629307474003,2,"Day,Clear,Bad lighting"
444,10094743350625019937_3420_000_3440_000,1553629307874026,0,"Day,Snow,Bad lighting"
445,10094743350625019937_3420_000_3440_000,1553629307874026,1,"Day,Rain,Bad lighting"
446,10094743350625019937_3420_000_3440_000,1553629307874026,2,"Day,Clear,Bad lighting"
447,10094743350625019937_3420_000_3440_000,1553629311673929,0,"Day,Snow,Bad lighting"
448,10094743350625019937_3420_000_3440_000,1553629311673929,1,"Day,Clear,Bad lighting"
449,10094743350625019937_3420_000_3440_000,1553629311673929,2,"Day,Clear,Bad lighting"
450,10094743350625019937_3420_000_3440_000,1553629312073945,0,"Day,Snow,Bad lighting"
451,10094743350625019937_3420_000_3440_000,1553629312073945,1,"Day,Clear,Bad lighting"
452,10094743350625019937_3420_000_3440_000,1553629312073945,2,"Day,Clear,Bad lighting"
453,10094743350625019937_3420_000_3440_000,1553629312273958,0,"Day,Snow,Bad lighting"
454,10094743350625019937_3420_000_3440_000,1553629312273958,1,"Day,Clear,Bad lighting"
455,10094743350625019937_3420_000_3440_000,1553629312273958,2,"Day,Clear,Bad lighting"
456,10094743350625019937_3420_000_3440_000,1553629312473960,0,"Day,Snow,Bad lighting"
457,10094743350625019937_3420_000_3440_000,1553629312473960,1,"Day,Rain,Bad lighting"
458,10094743350625019937_3420_000_3440_000,1553629312473960,2,"Day,Clear,Bad lighting"
459,10094743350625019937_3420_000_3440_000,1553629312873979,0,"Day,Snow,Bad lighting"
460,10094743350625019937_3420_000_3440_000,1553629312873979,1,"Day,Rain,Bad lighting"
461,10094743350625019937_3420_000_3440_000,1553629312873979,2,"Day,Clear,Bad lighting"
462,10094743350625019937_3420_000_3440_000,1553629316673923,0,"Day,Fog,Bad lighting"
463,10094743350625019937_3420_000_3440_000,1553629316673923,1,"Day,Clear,Bad lighting"
464,10094743350625019937_3420_000_3440_000,1553629316673923,2,"Day,Clear,Bad lighting"
465,10094743350625019937_3420_000_3440_000,1553629317074022,0,"Day,Clear,Bad lighting"
466,10094743350625019937_3420_000_3440_000,1553629317074022,1,"Day,Clear,Bad lighting"
467,10094743350625019937_3420_000_3440_000,1553629317074022,2,"Day,Clear,Bad lighting"
468,10094743350625019937_3420_000_3440_000,1553629317274103,0,"Day,Rain,Bad lighting"
469,10094743350625019937_3420_000_3440_000,1553629317274103,1,"Day,Clear,Bad lighting"
470,10094743350625019937_3420_000_3440_000,1553629317274103,2,"Day,Clear,Bad lighting"
471,10094743350625019937_3420_000_3440_000,1553629317474179,0,"Day,Clear,Bad lighting"
472,10094743350625019937_3420_000_3440_000,1553629317474179,1,"Day,Clear,Bad lighting"
473,10094743350625019937_3420_000_3440_000,1553629317474179,2,"Day,Clear,Bad lighting"
474,10094743350625019937_3420_000_3440_000,1553629317874265,0,"Day,Snow,Bad lighting"
475,10094743350625019937_3420_000_3440_000,1553629317874265,1,"Day,Clear,Bad lighting"
476,10094743350625019937_3420_000_3440_000,1553629317874265,2,"Day,Clear,Bad lighting"
477,10094743350625019937_3420_000_3440_000,1553629321674085,0,"Day,Clear,Bad lighting"
478,10094743350625019937_3420_000_3440_000,1553629321674085,1,"Day,Snow,Bad lighting"
479,10094743350625019937_3420_000_3440_000,1553629321674085,2,"Day,Clear,Bad lighting"
480,10094743350625019937_3420_000_3440_000,1553629322074031,0,"Day,Clear,Bad lighting"
481,10094743350625019937_3420_000_3440_000,1553629322074031,1,"Day,Snow,Bad lighting"
482,10094743350625019937_3420_000_3440_000,1553629322074031,2,"Day,Clear,Bad lighting"
483,10094743350625019937_3420_000_3440_000,1553629322274013,0,"Day,Snow,Bad lighting"
484,10094743350625019937_3420_000_3440_000,1553629322274013,1,"Day,Snow,Bad lighting"
485,10094743350625019937_3420_000_3440_000,1553629322274013,2,"Day,Clear,Bad lighting"
486,10094743350625019937_3420_000_3440_000,1553629322474022,0,"Day,Rain,Bad lighting"
487,10094743350625019937_3420_000_3440_000,1553629322474022,1,"Day,Snow,Bad lighting"
488,10094743350625019937_3420_000_3440_000,1553629322474022,2,"Day,Clear,Bad lighting"
489,10094743350625019937_3420_000_3440_000,1553629322874034,0,"Day,Rain,Bad lighting"
490,10094743350625019937_3420_000_3440_000,1553629322874034,1,"Day,Snow,Bad lighting"
491,10094743350625019937_3420_000_3440_000,1553629322874034,2,"Day,Clear,Bad lighting"
492,10096619443888687526_2820_000_2840_000,1553704652947429,0,"Day,Clear,Bad lighting"
493,10096619443888687526_2820_000_2840_000,1553704652947429,1,"Day,Rain,Bad lighting"
494,10096619443888687526_2820_000_2840_000,1553704652947429,2,"Day,Clear,Bad lighting"
495,10096619443888687526_2820_000_2840_000,1553704653346536,0,"Day,Clear,Bad lighting"
496,10096619443888687526_2820_000_2840_000,1553704653346536,1,"Day,Rain,Bad lighting"
497,10096619443888687526_2820_000_2840_000,1553704653346536,2,"Day,Clear,Bad lighting"
498,10096619443888687526_2820_000_2840_000,1553704653546051,0,"Day,Clear,Bad lighting"
499,10096619443888687526_2820_000_2840_000,1553704653546051,1,"Day,Snow,Bad lighting"
500,10096619443888687526_2820_000_2840_000,1553704653546051,2,"Day,Clear,Bad lighting"
501,10096619443888687526_2820_000_2840_000,1553704653745614,0,"Day,Clear,Bad lighting"
502,10096619443888687526_2820_000_2840_000,1553704653745614,1,"Day,Snow,Bad lighting"
503,10096619443888687526_2820_000_2840_000,1553704653745614,2,"Day,Rain,Bad lighting"
504,10096619443888687526_2820_000_2840_000,1553704654144752,0,"Day,Clear,Bad lighting"
505,10096619443888687526_2820_000_2840_000,1553704654144752,1,"Day,Snow,Bad lighting"
506,10096619443888687526_2820_000_2840_000,1553704654144752,2,"Day,Clear,Bad lighting"
507,10096619443888687526_2820_000_2840_000,1553704657938962,0,"Day,Snow,Bad lighting"
508,10096619443888687526_2820_000_2840_000,1553704657938962,1,"Day,Snow,Bad lighting"
509,10096619443888687526_2820_000_2840_000,1553704657938962,2,"Day,Clear,Bad lighting"
510,10096619443888687526_2820_000_2840_000,1553704658338756,0,"Day,Snow,Bad lighting"
511,10096619443888687526_2820_000_2840_000,1553704658338756,1,"Day,Clear,Bad lighting"
512,10096619443888687526_2820_000_2840_000,1553704658338756,2,"Day,Rain,Bad lighting"
513,10096619443888687526_2820_000_2840_000,1553704658538650,0,"Day,Snow,Bad lighting"
514,10096619443888687526_2820_000_2840_000,1553704658538650,1,"Day,Clear,Bad lighting"
515,10096619443888687526_2820_000_2840_000,1553704658538650,2,"Day,Rain,Bad lighting"
516,10096619443888687526_2820_000_2840_000,1553704658738542,0,"Day,Clear,Bad lighting"
517,10096619443888687526_2820_000_2840_000,1553704658738542,1,"Day,Clear,Bad lighting"
518,10096619443888687526_2820_000_2840_000,1553704658738542,2,"Day,Rain,Bad lighting"
519,10096619443888687526_2820_000_2840_000,1553704659138290,0,"Day,Clear,Bad lighting"
520,10096619443888687526_2820_000_2840_000,1553704659138290,1,"Day,Snow,Bad lighting"
521,10096619443888687526_2820_000_2840_000,1553704659138290,2,"Day,Clear,Bad lighting"
