image_index,context_name,context_frame,camera_id,condition
357,10075870402459732738_1060_000_1080_000,1550088694687865,0,"Day,Foggy"
358,10075870402459732738_1060_000_1080_000,1550088694687865,1,"Day,Rainy"
359,10075870402459732738_1060_000_1080_000,1550088694687865,2,"Day,Rainy"
360,10075870402459732738_1060_000_1080_000,1550088695085206,0,"Day,Foggy"
361,10075870402459732738_1060_000_1080_000,1550088695085206,1,"Day,Rainy"
362,10075870402459732738_1060_000_1080_000,1550088695085206,2,"Day,Foggy"
363,10075870402459732738_1060_000_1080_000,1550088695283930,0,"Day,Foggy"
364,10075870402459732738_1060_000_1080_000,1550088695283930,1,"Day,Rainy"
365,10075870402459732738_1060_000_1080_000,1550088695283930,2,"Day,Rainy"
366,10075870402459732738_1060_000_1080_000,1550088695880399,0,"Day,Rainy"
367,10075870402459732738_1060_000_1080_000,1550088695880399,1,"Day,Rainy"
368,10075870402459732738_1060_000_1080_000,1550088695880399,2,"Day,Foggy"
369,10075870402459732738_1060_000_1080_000,1550088699675650,0,"Day,Foggy"
370,10075870402459732738_1060_000_1080_000,1550088699675650,1,"Day,Rainy"
371,10075870402459732738_1060_000_1080_000,1550088699675650,2,"Day,Rainy"
372,10075870402459732738_1060_000_1080_000,1550088700075577,0,"Day,Foggy"
373,10075870402459732738_1060_000_1080_000,1550088700075577,1,"Day,Rainy"
374,10075870402459732738_1060_000_1080_000,1550088700075577,2,"Day,Rainy"
375,10075870402459732738_1060_000_1080_000,1550088700275658,0,"Day,Foggy"
376,10075870402459732738_1060_000_1080_000,1550088700275658,1,"Day,Rainy"
377,10075870402459732738_1060_000_1080_000,1550088700275658,2,"Day,Foggy"
378,10075870402459732738_1060_000_1080_000,1550088700475743,0,"Day,Foggy"
379,10075870402459732738_1060_000_1080_000,1550088700475743,1,"Day,Foggy"
380,10075870402459732738_1060_000_1080_000,1550088700475743,2,"Day,Rainy"
381,10075870402459732738_1060_000_1080_000,1550088700875824,0,"Day,Foggy"
382,10075870402459732738_1060_000_1080_000,1550088700875824,1,"Day,Rainy"
383,10075870402459732738_1060_000_1080_000,1550088700875824,2,"Day,Rainy"
384,10075870402459732738_1060_000_1080_000,1550088704676094,0,"Day,Foggy"
385,10075870402459732738_1060_000_1080_000,1550088704676094,1,"Day,Rainy"
386,10075870402459732738_1060_000_1080_000,1550088704676094,2,"Day,Sunny"
387,10075870402459732738_1060_000_1080_000,1550088705075995,0,"Day,Foggy"
388,10075870402459732738_1060_000_1080_000,1550088705075995,1,"Day,Rainy"
389,10075870402459732738_1060_000_1080_000,1550088705075995,2,"Day,Rainy"
390,10075870402459732738_1060_000_1080_000,1550088705276006,0,"Day,Rainy"
391,10075870402459732738_1060_000_1080_000,1550088705276006,1,"Day,Rainy"
392,10075870402459732738_1060_000_1080_000,1550088705276006,2,"Day,Rainy"
393,10075870402459732738_1060_000_1080_000,1550088705476018,0,"Day,Foggy"
394,10075870402459732738_1060_000_1080_000,1550088705476018,1,"Day,Rainy"
395,10075870402459732738_1060_000_1080_000,1550088705476018,2,"Day,Rainy"
396,10075870402459732738_1060_000_1080_000,1550088705876172,0,"Day,Foggy"
397,10075870402459732738_1060_000_1080_000,1550088705876172,1,"Day,Rainy"
398,10075870402459732738_1060_000_1080_000,1550088705876172,2,"Day,Rainy"
399,10075870402459732738_1060_000_1080_000,1550088709675812,0,"Day,Rainy"
400,10075870402459732738_1060_000_1080_000,1550088709675812,1,"Day,Rainy"
401,10075870402459732738_1060_000_1080_000,1550088709675812,2,"Day,Rainy"
402,10075870402459732738_1060_000_1080_000,1550088710075709,0,"Day,Rainy"
403,10075870402459732738_1060_000_1080_000,1550088710075709,1,"Day,Rainy"
404,10075870402459732738_1060_000_1080_000,1550088710075709,2,"Day,Rainy"
405,10075870402459732738_1060_000_1080_000,1550088710275714,0,"Day,Rainy"
406,10075870402459732738_1060_000_1080_000,1550088710275714,1,"Day,Rainy"
407,10075870402459732738_1060_000_1080_000,1550088710275714,2,"Day,Rainy"
408,10075870402459732738_1060_000_1080_000,1550088710475717,0,"Day,Rainy"
409,10075870402459732738_1060_000_1080_000,1550088710475717,1,"Day,Rainy"
410,10075870402459732738_1060_000_1080_000,1550088710475717,2,"Day,Rainy"
411,10075870402459732738_1060_000_1080_000,1550088710875753,0,"Day,Rainy"
412,10075870402459732738_1060_000_1080_000,1550088710875753,1,"Day,Rainy"
413,10075870402459732738_1060_000_1080_000,1550088710875753,2,"Day,Rainy"
414,10082223140073588526_6140_000_6160_000,1549594215573938,0,"Night,Rainy"
415,10082223140073588526_6140_000_6160_000,1549594215573938,1,"Night,Sunny"
416,10082223140073588526_6140_000_6160_000,1549594215573938,2,"Day,Rainy"
417,10082223140073588526_6140_000_6160_000,1549594216173782,0,"Night,Sunny"
418,10082223140073588526_6140_000_6160_000,1549594216173782,1,"Night,Sunny"
419,10082223140073588526_6140_000_6160_000,1549594216173782,2,"Night,Sunny"
420,10082223140073588526_6140_000_6160_000,1549594220573605,0,"Night,Rainy"
421,10082223140073588526_6140_000_6160_000,1549594220573605,1,"Night,Rainy"
422,10082223140073588526_6140_000_6160_000,1549594220573605,2,"Night,Sunny"
423,10082223140073588526_6140_000_6160_000,1549594220773642,0,"Night,Rainy"
424,10082223140073588526_6140_000_6160_000,1549594220773642,1,"Night,Rainy"
425,10082223140073588526_6140_000_6160_000,1549594220773642,2,"Night,Sunny"
426,10082223140073588526_6140_000_6160_000,1549594229973892,0,"Night,Foggy"
427,10082223140073588526_6140_000_6160_000,1549594229973892,1,"Night,Sunny"
428,10082223140073588526_6140_000_6160_000,1549594229973892,2,"Night,Rainy"
429,10082223140073588526_6140_000_6160_000,1549594230573873,0,"Night,Foggy"
430,10082223140073588526_6140_000_6160_000,1549594230573873,1,"Night,Sunny"
431,10082223140073588526_6140_000_6160_000,1549594230573873,2,"Night,Rainy"
432,10094743350625019937_3420_000_3440_000,1553629306673963,0,"Day,Sunny"
433,10094743350625019937_3420_000_3440_000,1553629306673963,1,"Day,Sunny"
434,10094743350625019937_3420_000_3440_000,1553629306673963,2,"Day,Sunny"
435,10094743350625019937_3420_000_3440_000,1553629307073951,0,"Day,Sunny"
436,10094743350625019937_3420_000_3440_000,1553629307073951,1,"Day,Sunny"
437,10094743350625019937_3420_000_3440_000,1553629307073951,2,"Day,Sunny"
438,10094743350625019937_3420_000_3440_000,1553629307273992,0,"Day,Sunny"
439,10094743350625019937_3420_000_3440_000,1553629307273992,1,"Day,Sunny"
440,10094743350625019937_3420_000_3440_000,1553629307273992,2,"Day,Sunny"
441,10094743350625019937_3420_000_3440_000,1553629307474003,0,"Day,Sunny"
442,10094743350625019937_3420_000_3440_000,1553629307474003,1,"Day,Sunny"
443,10094743350625019937_3420_000_3440_000,1553629307474003,2,"Day,Sunny"
444,10094743350625019937_3420_000_3440_000,1553629307874026,0,"Day,Sunny"
445,10094743350625019937_3420_000_3440_000,1553629307874026,1,"Day,Sunny"
446,10094743350625019937_3420_000_3440_000,1553629307874026,2,"Day,Sunny"
447,10094743350625019937_3420_000_3440_000,1553629311673929,0,"Day,Sunny"
448,10094743350625019937_3420_000_3440_000,1553629311673929,1,"Day,Sunny"
449,10094743350625019937_3420_000_3440_000,1553629311673929,2,"Day,Sunny"
450,10094743350625019937_3420_000_3440_000,1553629312073945,0,"Day,Sunny"
451,10094743350625019937_3420_000_3440_000,1553629312073945,1,"Day,Sunny"
452,10094743350625019937_3420_000_3440_000,1553629312073945,2,"Day,Sunny"
453,10094743350625019937_3420_000_3440_000,1553629312273958,0,"Day,Sunny"
454,10094743350625019937_3420_000_3440_000,1553629312273958,1,"Day,Sunny"
455,10094743350625019937_3420_000_3440_000,1553629312273958,2,"Day,Sunny"
456,10094743350625019937_3420_000_3440_000,1553629312473960,0,"Day,Sunny"
457,10094743350625019937_3420_000_3440_000,1553629312473960,1,"Day,Sunny"
458,10094743350625019937_3420_000_3440_000,1553629312473960,2,"Day,Sunny"
459,10094743350625019937_3420_000_3440_000,1553629312873979,0,"Day,Sunny"
460,10094743350625019937_3420_000_3440_000,1553629312873979,1,"Day,Sunny"
461,10094743350625019937_3420_000_3440_000,1553629312873979,2,"Day,Sunny"
462,10094743350625019937_3420_000_3440_000,1553629316673923,0,"Day,Sunny"
463,10094743350625019937_3420_000_3440_000,1553629316673923,1,"Day,Sunny"
464,10094743350625019937_3420_000_3440_000,1553629316673923,2,"Day,Sunny"
465,10094743350625019937_3420_000_3440_000,1553629317074022,0,"Day,Sunny"
466,10094743350625019937_3420_000_3440_000,1553629317074022,1,"Day,Sunny"
467,10094743350625019937_3420_000_3440_000,1553629317074022,2,"Day,Sunny"
468,10094743350625019937_3420_000_3440_000,1553629317274103,0,"Day,Sunny"
469,10094743350625019937_3420_000_3440_000,1553629317274103,1,"Day,Sunny"
470,10094743350625019937_3420_000_3440_000,1553629317274103,2,"Day,Sunny"
471,10094743350625019937_3420_000_3440_000,1553629317474179,0,"Day,Sunny"
472,10094743350625019937_3420_000_3440_000,1553629317474179,1,"Day,Sunny"
473,10094743350625019937_3420_000_3440_000,1553629317474179,2,"Day,Sunny"
474,10094743350625019937_3420_000_3440_000,1553629317874265,0,"Day,Sunny"
475,10094743350625019937_3420_000_3440_000,1553629317874265,1,"Day,Sunny"
476,10094743350625019937_3420_000_3440_000,1553629317874265,2,"Day,Sunny"
477,10094743350625019937_3420_000_3440_000,1553629321674085,0,"Day,Sunny"
478,10094743350625019937_3420_000_3440_000,1553629321674085,1,"Day,Sunny"
479,10094743350625019937_3420_000_3440_000,1553629321674085,2,"Day,Sunny"
480,10094743350625019937_3420_000_3440_000,1553629322074031,0,"Day,Sunny"
481,10094743350625019937_3420_000_3440_000,1553629322074031,1,"Day,Sunny"
482,10094743350625019937_3420_000_3440_000,1553629322074031,2,"Day,Sunny"
483,10094743350625019937_3420_000_3440_000,1553629322274013,0,"Day,Sunny"
484,10094743350625019937_3420_000_3440_000,1553629322274013,1,"Day,Sunny"
485,10094743350625019937_3420_000_3440_000,1553629322274013,2,"Day,Sunny"
486,10094743350625019937_3420_000_3440_000,1553629322474022,0,"Day,Sunny"
487,10094743350625019937_3420_000_3440_000,1553629322474022,1,"Day,Sunny"
488,10094743350625019937_3420_000_3440_000,1553629322474022,2,"Day,Sunny"
489,10094743350625019937_3420_000_3440_000,1553629322874034,0,"Day,Sunny"
490,10094743350625019937_3420_000_3440_000,1553629322874034,1,"Day,Sunny"
491,10094743350625019937_3420_000_3440_000,1553629322874034,2,"Day,Sunny"
492,10096619443888687526_2820_000_2840_000,1553704652947429,0,"Day,Rainy"
493,10096619443888687526_2820_000_2840_000,1553704652947429,1,"Day,Foggy"
494,10096619443888687526_2820_000_2840_000,1553704652947429,2,"Day,Sunny"
495,10096619443888687526_2820_000_2840_000,1553704653346536,0,"Day,Rainy"
496,10096619443888687526_2820_000_2840_000,1553704653346536,1,"Day,Foggy"
497,10096619443888687526_2820_000_2840_000,1553704653346536,2,"Day,Rainy"
498,10096619443888687526_2820_000_2840_000,1553704653546051,0,"Day,Rainy"
499,10096619443888687526_2820_000_2840_000,1553704653546051,1,"Day,Foggy"
500,10096619443888687526_2820_000_2840_000,1553704653546051,2,"Day,Rainy"
501,10096619443888687526_2820_000_2840_000,1553704653745614,0,"Day,Rainy"
502,10096619443888687526_2820_000_2840_000,1553704653745614,1,"Day,Foggy"
503,10096619443888687526_2820_000_2840_000,1553704653745614,2,"Day,Rainy"
504,10096619443888687526_2820_000_2840_000,1553704654144752,0,"Day,Rainy"
505,10096619443888687526_2820_000_2840_000,1553704654144752,1,"Day,Foggy"
506,10096619443888687526_2820_000_2840_000,1553704654144752,2,"Day,Rainy"
507,10096619443888687526_2820_000_2840_000,1553704657938962,0,"Night,Foggy"
508,10096619443888687526_2820_000_2840_000,1553704657938962,1,"Day,Foggy"
509,10096619443888687526_2820_000_2840_000,1553704657938962,2,"Day,Foggy"
510,10096619443888687526_2820_000_2840_000,1553704658338756,0,"Day,Foggy"
511,10096619443888687526_2820_000_2840_000,1553704658338756,1,"Day,Foggy"
512,10096619443888687526_2820_000_2840_000,1553704658338756,2,"Day,Foggy"
513,10096619443888687526_2820_000_2840_000,1553704658538650,0,"Day,Foggy"
514,10096619443888687526_2820_000_2840_000,1553704658538650,1,"Day,Foggy"
515,10096619443888687526_2820_000_2840_000,1553704658538650,2,"Day,Foggy"
516,10096619443888687526_2820_000_2840_000,1553704658738542,0,"Day,Rainy"
517,10096619443888687526_2820_000_2840_000,1553704658738542,1,"Day,Foggy"
518,10096619443888687526_2820_000_2840_000,1553704658738542,2,"Day,Sunny"
519,10096619443888687526_2820_000_2840_000,1553704659138290,0,"Day,Foggy"
520,10096619443888687526_2820_000_2840_000,1553704659138290,1,"Day,Foggy"
521,10096619443888687526_2820_000_2840_000,1553704659138290,2,"Day,Rainy"
522,10096619443888687526_2820_000_2840_000,1553704662937030,0,"Day,Rainy"
523,10096619443888687526_2820_000_2840_000,1553704662937030,1,"Day,Foggy"
524,10096619443888687526_2820_000_2840_000,1553704662937030,2,"Day,Foggy"
525,10096619443888687526_2820_000_2840_000,1553704663336864,0,"Day,Foggy"
526,10096619443888687526_2820_000_2840_000,1553704663336864,1,"Day,Foggy"
527,10096619443888687526_2820_000_2840_000,1553704663336864,2,"Day,Foggy"
528,10096619443888687526_2820_000_2840_000,1553704663536828,0,"Day,Foggy"
529,10096619443888687526_2820_000_2840_000,1553704663536828,1,"Day,Foggy"
530,10096619443888687526_2820_000_2840_000,1553704663536828,2,"Day,Foggy"
531,10096619443888687526_2820_000_2840_000,1553704663736816,0,"Day,Foggy"
532,10096619443888687526_2820_000_2840_000,1553704663736816,1,"Day,Foggy"
533,10096619443888687526_2820_000_2840_000,1553704663736816,2,"Day,Foggy"
534,10096619443888687526_2820_000_2840_000,1553704664136909,0,"Day,Foggy"
535,10096619443888687526_2820_000_2840_000,1553704664136909,1,"Day,Foggy"
536,10096619443888687526_2820_000_2840_000,1553704664136909,2,"Day,Foggy"
537,10096619443888687526_2820_000_2840_000,1553704667938342,0,"Day,Foggy"
538,10096619443888687526_2820_000_2840_000,1553704667938342,1,"Day,Rainy"
539,10096619443888687526_2820_000_2840_000,1553704667938342,2,"Day,Foggy"
540,10096619443888687526_2820_000_2840_000,1553704668338581,0,"Day,Foggy"
541,10096619443888687526_2820_000_2840_000,1553704668338581,1,"Day,Foggy"
542,10096619443888687526_2820_000_2840_000,1553704668338581,2,"Day,Rainy"
543,10096619443888687526_2820_000_2840_000,1553704668538705,0,"Day,Rainy"
544,10096619443888687526_2820_000_2840_000,1553704668538705,1,"Day,Foggy"
545,10096619443888687526_2820_000_2840_000,1553704668538705,2,"Day,Rainy"
546,10096619443888687526_2820_000_2840_000,1553704668738752,0,"Day,Foggy"
547,10096619443888687526_2820_000_2840_000,1553704668738752,1,"Day,Foggy"
548,10096619443888687526_2820_000_2840_000,1553704668738752,2,"Day,Rainy"
549,10096619443888687526_2820_000_2840_000,1553704669138766,0,"Day,Foggy"
550,10096619443888687526_2820_000_2840_000,1553704669138766,1,"Day,Foggy"
551,10096619443888687526_2820_000_2840_000,1553704669138766,2,"Day,Rainy"
552,10107710434105775874_760_000_780_000,1553309077924719,0,"Day,Rainy"
553,10107710434105775874_760_000_780_000,1553309077924719,1,"Night,Rainy"
554,10107710434105775874_760_000_780_000,1553309077924719,2,"Night,Rainy"
555,10107710434105775874_760_000_780_000,1553309078124535,0,"Night,Rainy"
556,10107710434105775874_760_000_780_000,1553309078124535,1,"Night,Rainy"
557,10107710434105775874_760_000_780_000,1553309078124535,2,"Night,Rainy"
558,10107710434105775874_760_000_780_000,1553309082324146,0,"Night,Rainy"
559,10107710434105775874_760_000_780_000,1553309082324146,1,"Night,Rainy"
560,10107710434105775874_760_000_780_000,1553309082324146,2,"Night,Rainy"
561,10107710434105775874_760_000_780_000,1553309082724154,0,"Night,Rainy"
562,10107710434105775874_760_000_780_000,1553309082724154,1,"Night,Rainy"
563,10107710434105775874_760_000_780_000,1553309082724154,2,"Night,Rainy"
564,10107710434105775874_760_000_780_000,1553309083124171,0,"Night,Rainy"
565,10107710434105775874_760_000_780_000,1553309083124171,1,"Night,Rainy"
566,10107710434105775874_760_000_780_000,1553309083124171,2,"Night,Rainy"
567,10107710434105775874_760_000_780_000,1553309088524381,0,"Night,Rainy"
568,10107710434105775874_760_000_780_000,1553309088524381,1,"Night,Rainy"
569,10107710434105775874_760_000_780_000,1553309088524381,2,"Night,Rainy"
570,10153695247769592104_787_000_807_000,1518652273819773,0,"Day,Rainy"
571,10153695247769592104_787_000_807_000,1518652273819773,1,"Day,Cloudy"
572,10153695247769592104_787_000_807_000,1518652273819773,2,"Day,Cloudy"
573,10153695247769592104_787_000_807_000,1518652274219880,0,"Day,Rainy"
574,10153695247769592104_787_000_807_000,1518652274219880,1,"Day,Cloudy"
575,10153695247769592104_787_000_807_000,1518652274219880,2,"Day,Cloudy"
576,10153695247769592104_787_000_807_000,1518652274419958,0,"Day,Cloudy"
577,10153695247769592104_787_000_807_000,1518652274419958,1,"Day,Cloudy"
578,10153695247769592104_787_000_807_000,1518652274419958,2,"Day,Cloudy"
579,10153695247769592104_787_000_807_000,1518652274620017,0,"Day,Cloudy"
580,10153695247769592104_787_000_807_000,1518652274620017,1,"Day,Cloudy"
581,10153695247769592104_787_000_807_000,1518652274620017,2,"Day,Rainy"
582,10153695247769592104_787_000_807_000,1518652275020005,0,"Day,Rainy"
583,10153695247769592104_787_000_807_000,1518652275020005,1,"Day,Cloudy"
584,10153695247769592104_787_000_807_000,1518652275020005,2,"Day,Rainy"
585,10153695247769592104_787_000_807_000,1518652278819859,0,"Day,Rainy"
586,10153695247769592104_787_000_807_000,1518652278819859,1,"Day,Rainy"
587,10153695247769592104_787_000_807_000,1518652278819859,2,"Day,Sunny"
588,10153695247769592104_787_000_807_000,1518652279219886,0,"Day,Rainy"
589,10153695247769592104_787_000_807_000,1518652279219886,1,"Day,Rainy"
590,10153695247769592104_787_000_807_000,1518652279219886,2,"Day,Rainy"
591,10153695247769592104_787_000_807_000,1518652279419962,0,"Day,Rainy"
592,10153695247769592104_787_000_807_000,1518652279419962,1,"Day,Rainy"
593,10153695247769592104_787_000_807_000,1518652279419962,2,"Day,Rainy"
594,10153695247769592104_787_000_807_000,1518652279620005,0,"Day,Rainy"
595,10153695247769592104_787_000_807_000,1518652279620005,1,"Day,Rainy"
596,10153695247769592104_787_000_807_000,1518652279620005,2,"Day,Rainy"
597,10153695247769592104_787_000_807_000,1518652280020061,0,"Day,Rainy"
598,10153695247769592104_787_000_807_000,1518652280020061,1,"Day,Rainy"
599,10153695247769592104_787_000_807_000,1518652280020061,2,"Day,Rainy"
600,10153695247769592104_787_000_807_000,1518652283820060,0,"Day,Foggy"
601,10153695247769592104_787_000_807_000,1518652283820060,1,"Day,Rainy"
602,10153695247769592104_787_000_807_000,1518652283820060,2,"Day,Foggy"
603,10153695247769592104_787_000_807_000,1518652284220194,0,"Day,Cloudy"
604,10153695247769592104_787_000_807_000,1518652284220194,1,"Day,Rainy"
605,10153695247769592104_787_000_807_000,1518652284220194,2,"Day,Rainy"
606,10153695247769592104_787_000_807_000,1518652284420237,0,"Day,Cloudy"
607,10153695247769592104_787_000_807_000,1518652284420237,1,"Day,Rainy"
608,10153695247769592104_787_000_807_000,1518652284420237,2,"Day,Rainy"
609,10153695247769592104_787_000_807_000,1518652284620206,0,"Day,Cloudy"
